id,scraper_version,created_at,updated_at,processed,zip_code,available_nationwide,utility_company,service_territory,program_name,program_category,program_type,program_level,consumer_rebate,funding_source,administrator,product_category,items,technologies,incentive_amount,maximum_amount,incentive_description,percent_value,percent_cap_min,percent_cap_max,per_unit_amount,max_units,financing_apr,financing_max_amount,financing_term_months,bill_credit_amount,bill_credit_duration,incentive_narrative,bonus_amount,bonus_percent,bonus_condition,average_savings,program_budget,project_cost_cap,recipient,income_limits,low_income_eligible,moderate_income_eligible,high_income_eligible,special_requirements,energy_audit_required,building_type,customer_type,eligibility_summary,application_process,application_url,contractor_required,instant_rebate_available,free_products_included,start_date,end_date,currently_active,program_url,source_page,additional_information,contact_email,contact_phone,program_details,notes,technical_details,source,state,incentive_format,unit_type,bill_credit_period,tax_exemption_type,image_url,image_urls,normalized_category,segment,portfolio,is_featured,seo_meta,faq_data,iq_context,image_focal_points,category_tag,category_filter,status,stackable_with_rebates,related_program_ids,while_funds_last,hide_related_incentives
8d8ce9dc-b2ea-4213-9945-63dc5535681c,1.0,2026-02-18 15:18:32.830972+00,2026-03-24 22:51:44.353465+00,true,10001,,Con Edison,Con Edison Service Territory,Instant Lighting Incentive Program - LED Lamps,,,Commercial,,,,LED Lamps,"A-Line, BR30, BR40, Decorative, PAR16, PAR20, PAR30, PAR38, MR16, R20, 2G11, 4 Pin ≥11W, HID < 400W LED Replacement, HID ≥ 400W LED Replacement",,,,Per-unit instant incentives for ENERGY STAR and DLC qualified LED lamps purchased through participating distributors. Example incentives: A-Line $4; BR30 $3; BR40 $6; Decorative $3; PAR16 $5; PAR20 $3; PAR30 $9; PAR38 $13; MR16 $6; R20 $5; 2G11 $9; 4 Pin ≥11W $8; HID < 400W LED Replacement $72; HID ≥ 400W LED Replacement $100. Minimum Customer Contribution (MCC) $0.50.,,,,,,,,,,,,,,,,,,,,,,,,,,,All measures must be one-to-one replacements and listed on ENERGY STAR or the DLC Qualified Products List (QPL). Incentive rates are effective the date the sale is submitted. Projects may be subject to post-inspection.,Visit the official program website to learn about eligibility requirements and submit your application.,,,true,,,,,https://designlights.org/qpl,https://cdne-dcxprod-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/rebates-incentives-tax-credits-for-commercial-industrial-buildings-customers/instant-lighting/bonus-incentives.pdf?rev=fc82fe3e7b1648d3bb56182613a9b19c,https://energystar.gov/productfinder/product/certified-light-bulbs,,,,"Validate product eligibility on the DLC or ENERGY STAR QPLs and through the Con Edison Instant Lighting Distributor Portal. Pricing and incentives may vary by manufacturer and distributor. DLC site provides general QPL access and contact info (info@designlights.org, 781-538-6425) but no program-specific amounts.",,Con Edison,NY,per_unit,unit,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/8d8ce9dc-b2ea-4213-9945-63dc5535681c.jpg?t=1774392704267,,Lighting,,"[""Energy Efficiency""]",false,,,,,,,draft,false,[],false,false
8dc1f1f2-6e8e-47cb-b940-e474811a3982,1.0,2026-02-18 15:44:45.973294+00,2026-03-24 23:23:23.976355+00,true,10001,,Con Edison,Con Edison Service Territory,Multifamily Buildings Neighborhood Program Incentives,Neighborhood Program,,Multifamily,,,,Building Upgrades,"LED lighting for common areas, HVAC upgrades, Elevator modernization","LED lighting, HVAC, Elevator drives",,,"Special offers and bonus incentives for multifamily buildings (5+ units) located in select Southeast Queens neighborhoods. Incentives may cover up to 100% of eligible project costs for common-area upgrades, including LED lighting, HVAC improvements, and elevator modernization, not to exceed total project cost. These incentives are in addition to Market Rate or Affordable Multifamily program benefits.",,,,,,,,,,,"Incentives available only in Southeast Queens neighborhood program area. Examples include LED lighting for common areas, HVAC upgrades, and elevator modernization. Incentives may cover up to 100% of eligible costs but cannot exceed total project cost. Program stacks with Market Rate Multifamily or Affordable Multifamily offerings.",,,,,,,Building owner or property manager,,,,,Participation limited to designated Southeast Queens areas; incentives cannot exceed total project cost; program intended for common-area measures; use participating contractors.,,,Commercial,Multifamily buildings with five or more residential units located within the Southeast Queens Neighborhood Program boundary. Use the program map to verify eligibility. Incentives apply to common-area upgrades.,1) Contact the program implementation contractor (Willdan Energy Solutions) to discuss your project. 2) Select a Participating Contractor from Con Edison's list. 3) Your contractor will guide you through and submit the application using the Fast Track form.,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/rebates-incentives-for-multifamily-customers/program-application-fast-track.pdf?rev=d1e5d0959f6d4a5897bd7479bb4e67c5,true,,,,,,https://www.coned.com/NeighborhoodMultifamily,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/rebates-incentives-for-multifamily-customers/program-incentives.pdf?rev=b525f8cc16364724bf46e340dceb9e92&hash=1847E4D795BF94A9B2F770EF5E1A9E94,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/rebates-incentives-for-multifamily-customers/neighborhood-program/2025-program-incentives.pdf?rev=00fad7e6579946f88fdb15599f5e3063&hash=B0D76D2532E98A3C4773D48EC27BD6D1,Multifamily@conEd.com,1-844-316-4288,Neighborhood Program incentives currently offered in Southeast Queens. May cover up to 100% of eligible costs for common-area upgrades and are additive to Market Rate or Affordable Multifamily programs.,Step 1 contact: ConEdMultifamily@willdan.com (program implementer). Participating contractor list available. Incentives cannot exceed total project cost.,,Con Edison,NY,narrative,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/8dc1f1f2-6e8e-47cb-b940-e474811a3982.jpg?t=1774394603916,,,"[""Commercial""]",,false,,,,,,,draft,false,[],false,false
8e0c578e-015d-4a39-9ca6-2532ff8a87e2,1.0,2026-02-18 15:32:11.354518+00,2026-03-24 23:04:58.663611+00,true,10007,,Con Edison,Con Edison Service Territory,"Small Business & Nonprofit Energy Efficiency and Building Electrification Program - Heat Pump – Air Source (ccASHP), <1,000 sq. ft.",,,Commercial,,,Willdan Energy Solutions (program implementation partner),Heat Pumps,"Air Source Heat Pump, ccASHP",,,5000.00,"Up to $5,000 per project for air-source heat pumps (ccASHP) under 1,000 sq. ft. within the Small Business & Nonprofit Energy Efficiency and Building Electrification Program.",,,,,,,,,,,,,,,,,,,,,,,Facilities must decommission their existing fossil-fuel heating system to qualify for heat pump incentives.,,,Commercial,Small and medium businesses and nonprofits in Con Edison territory. Fortune 500 companies and subsidiaries eligible for 75% of listed incentive rates. Program covers up to 70% of energy-efficiency upgrades and up to 50% of heat pump installation; incentive applied as invoice discount or by check upon request.,"Choose a Participating Contractor from Con Edison's approved list. The contractor visits your facility, provides a quote, estimates incentive coverage, completes the work, and subtracts incentives directly from your invoice. If preferred, you can request the incentive as a check during application. Contractors not on the list can apply to participate.",https://cdne-dcxprod-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/participating-contractors-list.xlsm,true,true,,,,,https://www.coned.com/SmallBiz,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/smb-incentives-factsheet.pdf?rev=bce3ac166fed459286960cf7828d8678&hash=8DAE39024036B4D8E6942A7D98F979E6,https://www.coned.com/en/save-money/rebates-incentives-tax-credits/small-business,ConEd-SmallBiz@Willdan.com,,"Participating Contractor performs energy calculations if needed; incentives vary by equipment, building type, project cost, and any available bonuses.","Neighborhood Program bonus incentives may be available in select Queens neighborhoods (e.g., Jamaica). Willdan is the day-to-day program contact for participating contractors.",,Con Edison,NY,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/8e0c578e-015d-4a39-9ca6-2532ff8a87e2.jpg?t=1774393498335,,Heat Pumps,"[""Commercial""]","[""Energy Efficiency"",""Building Electrification""]",false,,,,,,,draft,false,[],false,false
91711c91-2fb5-4b68-917d-8ec59feaa446,1.0,2026-02-18 15:32:29.372146+00,2026-03-24 23:24:45.156341+00,true,10007,,Con Edison,Con Edison Service Territory,Small Business & Nonprofit Energy Efficiency and Building Electrification Program - Motors and Drives: Motor Replacement,Motors and Drives,,Commercial,false,,Willdan Energy Solutions,Motors and Drives,,,,,$0.65 / kWh,,,,0.6500,,,,,,,,,,,,,,Business,,,,,,,,Commercial,Available to small businesses and nonprofits served by Con Edison in New York. Incentives are based on installed equipment and projected energy savings; participating contractors perform necessary calculations. Con Edison may cover up to 70% of energy-efficiency upgrade costs (up to 50% for heat pumps).,"Choose a contractor from Con Edison’s approved list. The contractor visits your facility, provides a quote, estimates incentives, completes the work, and subtracts incentives directly from your invoice. If preferred, you can request the incentive as a check when applying. Contractors can apply to join the program if not already participating.",https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/participating-contractors-list.xlsm,true,true,,,,true,https://www.coned.com/SmallBiz,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/smb-incentives-factsheet.pdf?rev=bce3ac166fed459286960cf7828d8678&hash=8DAE39024036B4D8E6942A7D98F979E6,,ConEd-SmallBiz@Willdan.com,,,FAQ states Con Edison covers up to 70% of energy-efficiency upgrades and up to 50% of heat pump installation. Incentives applied as invoice discount; check available upon request. Participating contractor required; non-participating contractors can apply to join.,,Con Edison,NY,per_unit,kwh,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/91711c91-2fb5-4b68-917d-8ec59feaa446.jpg?t=1774394685099,,,"[""Commercial""]",,false,,,,,,,draft,false,[],false,false
91c02c16-0794-4b3b-8654-d040ed7be99d,1.0,2026-02-18 15:18:33.949178+00,2026-03-24 22:52:52.805308+00,true,10001,,Con Edison,Con Edison Service Territory,Instant Lighting Incentive Program - Special,,,Commercial,,,,Specialty Fixtures,"LED Exit Sign; Track, Monopoint, or Wall-wash Luminaires",,,,Per-unit incentives for specialty luminaires offered as instant discounts at point of sale. LED Exit Sign $8; Track/Monopoint/Wall-wash $15. MCC $2.00. Products must be on qualifying QPLs.,,,,,,,,,,,,,,,,,,,,,,,,,,,Must be listed on qualifying QPLs; one-to-one replacement; subject to post-inspection.,Visit the official program website to learn about eligibility requirements and submit your application.,,,true,,,,,https://designlights.org/qpl,https://cdne-dcxprod-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/rebates-incentives-tax-credits-for-commercial-industrial-buildings-customers/instant-lighting/bonus-incentives.pdf?rev=fc82fe3e7b1648d3bb56182613a9b19c,,,,,The program references DLC Qualified Products Lists (QPLs) for eligibility. The QPL page content did not list specific Con Edison rebate amounts; amounts retained from listing context. MCC $2.00 referenced as midstream market cost contribution.,,Con Edison,NY,per_unit,unit,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/91c02c16-0794-4b3b-8654-d040ed7be99d.jpg?t=1774392772718,,,,,false,,,,,,,draft,false,[],false,false
92eb8b25-8851-47d4-a346-ab94554d0295,1.0,2026-02-18 15:32:26.179587+00,2026-03-24 23:24:09.107173+00,true,10007,,Con Edison,Con Edison Service Territory,Small Business & Nonprofit Energy Efficiency and Building Electrification Program - HVAC: Kitchen Demand Control Ventilation (KDCV),HVAC,,Commercial,,,Willdan Energy Solutions (program implementation partner),,,,,,$0.65/kWh for energy savings from Kitchen Demand Control Ventilation (KDCV) under the Small Business & Nonprofit Energy Efficiency and Building Electrification Program.,,,,0.6500,,,,,,,,,,,,,,Business,,,,,,,,Commercial,"Available to small businesses and nonprofits in Con Edison service territory in New York. Incentives are typically based on projected energy savings; participating contractor performs required energy calculations. Con Edison covers up to 70% of energy efficiency upgrades and up to 50% of heat pump installation costs; actual incentive depends on equipment, building type, project cost, and any available bonus incentives.","Choose a contractor from Con Edison’s approved Participating Contractors list. The contractor will visit your facility, provide a quote, estimate incentives, complete the work, and subtract the incentives directly from your invoice. If preferred, you can request the incentive as a check during application.",https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/participating-contractors-list.xlsm,true,true,,2026-01-01,,,https://www.coned.com/SmallBiz,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/smb-incentives-factsheet.pdf?rev=bce3ac166fed459286960cf7828d8678&hash=8DAE39024036B4D8E6942A7D98F979E6,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/smb-incentives-factsheet.pdf,smallbiz@coned.com,,"Small Business & Nonprofit program provides incentives for energy-efficient upgrades, with incentives applied on-invoice via participating contractors. KDCV measures are eligible and paid per kWh saved.","Con Edison indicates coverage up to 70% of energy efficiency upgrade costs and up to 50% of heat pump installation costs; incentive for many measures is savings-based with contractor energy calculations. Located in Jamaica, Queens may qualify for bonus incentives. If you want a check instead of on-bill discount, indicate this when applying.",,Con Edison,NY,per_unit,kwh,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/92eb8b25-8851-47d4-a346-ab94554d0295.jpg?t=1774394649044,,,"[""Commercial""]",,false,,,,,,,draft,false,[],false,false
93456053-81af-4b1c-bd4e-c3094a47bb90,1.0,2026-02-18 15:32:17.058115+00,2026-03-24 23:17:13.548647+00,true,10007,,Con Edison,Con Edison Service Territory,Small Business & Nonprofit Energy Efficiency and Building Electrification Program - Refrigeration: Air Cooled Condenser,,,Commercial,,,Willdan Energy Solutions,Refrigeration,,,,,$0.65 / kWh,,,,0.6500,,,,,,,,,,,,,,Business,,,,,,,,Commercial,Available to small businesses and nonprofits in Con Edison territory in New York. Incentives are applied based on installed equipment and projected energy savings. Participating Contractor must be approved; existing contractors can apply to participate.,"Choose a contractor from Con Edison's approved list. The contractor will visit your facility, provide a quote, estimate how much of the cost Con Edison will cover, complete the work, and subtract the incentives directly from your invoice. Alternatively, you may request the incentive as a check during application.",,true,true,,2026-01-01,,,https://www.coned.com/SmallBiz,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/smb-incentives-factsheet.pdf?rev=bce3ac166fed459286960cf7828d8678&hash=8DAE39024036B4D8E6942A7D98F979E6,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/smb-incentives-factsheet.pdf,ConEd-SmallBiz@Willdan.com,,,Program messaging states Con Edison covers up to 70% of energy efficiency upgrade costs (up to 50% for heat pumps). Incentive is typically applied as an invoice discount; check payment option available upon request.,,Con Edison,NY,per_unit,kwh,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/93456053-81af-4b1c-bd4e-c3094a47bb90.jpg?t=1774394233482,,,"[""Commercial""]",,false,,,,,,,draft,false,[],false,false
95aad1f4-05a3-4884-9df7-95eabfb5d00d,1.0,2026-02-17 17:40:00.831195+00,2026-03-24 23:10:11.797199+00,true,10001,,Con Edison,Con Edison Service Territory,PowerReady Light-Duty Vehicle Program,,Rebate,Commercial,false,,,Electric Vehicle Charging Infrastructure,"Level 2 charging, DC fast charging","EVSE, Level 2, DCFC, make-ready infrastructure",,,"Infrastructure incentives to lower costs of preparing sites for light-duty EV charging, covering utility- and customer-side make-ready work. Additional incentives may be available for projects in New York State designated Disadvantaged Communities or affordable housing.",,,,,,,,,,,Incentives support Level 2 and/or DC fast charging make-ready infrastructure on both sides of the meter. Projects in NYS Disadvantaged Communities or affordable housing may qualify for additional incentives. Chargers themselves are not eligible.,,,,,,,,,,,,,,,Commercial,Submit an application for eligibility; Con Edison will review and initiate an engineering analysis. Eligible costs include infrastructure to bring power to the charging station on utility and customer sides; chargers are not eligible. Additional incentives may apply for locations in NYS-designated Disadvantaged Communities or affordable housing.,"Step 1: Register and submit an application for eligibility and engineering review in the PowerReady Portal. Step 2: Find an approved contractor. Step 3: Upload required documents (Customer Letter of Authorization, Charger Cutsheet, One Line Diagram, Site Plan, Load Letter). Step 4: Receive service ruling and incentive determination; sign the Program Agreement. Step 5: Install chargers and complete construction. Step 6: Submit closeout documentation and final costs; Con Edison verifies work and issues payment.",https://conedev.my.site.com/s/login/SelfRegister,true,,,,,,https://www.coned.com/en/our-energy-future/electric-vehicles/power-ready-program,https://www.coned.com/en/our-energy-future/electric-vehicles/power-ready-program,https://www.coned.com/en/our-energy-future/electric-vehicles/power-ready-program/contractor-resources/powerready-incentive-dashboard,EVMRP@coned.com,,"Process includes application, engineering review, service ruling, Program Agreement, construction, work verification, and payout. Utility-side costs are covered under the incentive.",Find approved contractors via Joint Utilities of NY. Tools: Incentive Calculator and Charging Calculator. Stacking with other Con Edison and NY State incentives is encouraged. Safety filings are required for Level 2 installations; licensed contractor should file electrical upgrades via Con Edison’s Service Update Guide.,"Required uploads: Customer Letter of Authorization, Charger Cutsheet, One Line Diagram, Site Plan, Load Letter. Closeout: Electric Checklist, Contractor Certification, Project Closeout Checklist. Con Edison engineers review capacity; projects designated Service Adequate or Inadequate. Payment via check or wire after verification.",Con Edison,NY,narrative,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/95aad1f4-05a3-4884-9df7-95eabfb5d00d.jpg?t=1774393811691,,Electric Vehicle,"[""Commercial""]","[""Electric Vehicles""]",false,,,,,,,draft,false,[],false,false
980e24a1-2bfe-48ed-85c1-d77edbab1835,1.0,2026-02-17 17:21:22.856456+00,2026-03-24 23:07:56.030221+00,true,10001,,Con Edison,Con Edison Service Territory,Homes Without Clean Heating - Enhanced Incentive,Weatherization,,,,,,Insulation and Air Sealing,,,3000.00,,"Enhanced Incentive $3,000 for Two-Family",,,,,,,,,,,,,,,,,,,,,,,,,,Residential,Homes without clean heating. Building Type: Two-Family.,Visit the official program website to learn about eligibility requirements and submit your application.,,,,,,,,,https://www.coned.com/en/save-money/rebates-incentives-tax-credits/rebates-incentives-tax-credits-for-residential-customers/savings-to-weatherize-your-home,,,,,"Page labels tiers as Base, Enhanced, and Federal.",,Con Edison,NY,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/980e24a1-2bfe-48ed-85c1-d77edbab1835.jpg?t=1774393675957,,Weatherization,"[""Residential""]","[""Energy Efficiency""]",false,,,,,,,draft,false,[],false,false
98395562-c89b-4bbf-9c93-3d299b172a7b,1.0,2026-02-17 17:21:15.871229+00,2026-03-24 23:06:39.509535+00,true,10001,,Con Edison,Con Edison Service Territory,Homes With Clean Heating - Base Incentive,Weatherization,,,,,,Insulation and Air Sealing,,,1500.00,,"Base Incentive $1,500 for Three-Family",,,,,,,,,,,,,,,,,,,,,,,,,,Residential,Homes with clean heating (geothermal or air-source heat pumps). Building Type: Three-Family.,Visit the official program website to learn about eligibility requirements and submit your application.,,,,,,,,,https://www.coned.com/en/save-money/rebates-incentives-tax-credits/rebates-incentives-tax-credits-for-residential-customers/savings-to-weatherize-your-home,,,,,,,Con Edison,NY,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/98395562-c89b-4bbf-9c93-3d299b172a7b.jpg?t=1774393599427,,Weatherization,"[""Residential""]","[""Energy Efficiency""]",false,,,,,,,draft,false,[],false,false
98cbd0ed-da9a-476c-af9e-91d231024e0f,1.0,2026-02-17 17:21:23.708841+00,2026-03-24 22:49:12.634519+00,true,10001,,Con Edison,Con Edison Service Territory,Homes Without Clean Heating - Enhanced Incentive,Weatherization,,,,,,Insulation and Air Sealing,,,4000.00,,"Enhanced Incentive $4,000 for Four-Family",,,,,,,,,,,,,,,,,,,,,,,,,,Residential,Homes without clean heating. Building Type: Four-Family.,Visit the official program website to learn about eligibility requirements and submit your application.,,,,,,,,,https://www.coned.com/en/save-money/rebates-incentives-tax-credits/rebates-incentives-tax-credits-for-residential-customers/savings-to-weatherize-your-home,,,,,"Page labels tiers as Base, Enhanced, and Federal.",,Con Edison,NY,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/98cbd0ed-da9a-476c-af9e-91d231024e0f.jpg?t=1774392552549,,Weatherization,"[""Residential""]","[""Energy Efficiency""]",false,,,,,,,draft,false,[],false,false
9a085c29-ceed-4ec8-85c4-ef17616c21e8,1.0,2026-02-17 17:21:24.614666+00,2026-03-24 22:57:28.655455+00,true,10001,,Con Edison,Con Edison Service Territory,Homes Without Clean Heating - Federal,Weatherization,,,,,,Insulation and Air Sealing,,,1200.00,,"Federal $1,200 for Two-Family",,,,,,,,,,,,,,,,,,,,,,,,,,Residential,Homes without clean heating. Building Type: Two-Family.,Visit the official program website to learn about eligibility requirements and submit your application.,,,,,,,,,https://www.coned.com/en/save-money/rebates-incentives-tax-credits/rebates-incentives-tax-credits-for-residential-customers/savings-to-weatherize-your-home,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/rebates-incentives-tax-credits-for-residential-customers/weatherization/program-summary-translation.pdf,,,,Row labeled 'FEDERAL' in the Homes Without Clean Heating table.,,Con Edison,NY,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/9a085c29-ceed-4ec8-85c4-ef17616c21e8.jpg?t=1774393048583,,Weatherization,"[""Residential""]","[""Energy Efficiency""]",false,,,,,,,draft,false,[],false,false
9a870fdb-165f-423e-ad23-eaedcf6449b6,1.0,2026-02-17 17:21:16.307061+00,2026-03-24 22:55:03.965663+00,true,10001,,Con Edison,Con Edison Service Territory,Homes With Clean Heating - Base Incentive,Weatherization,,,,,,Insulation and Air Sealing,,,1750.00,,"Base Incentive $1,750 for Four-Family",,,,,,,,,,,,,,,,,,,,,,,,,,Residential,Homes with clean heating (geothermal or air-source heat pumps). Building Type: Four-Family.,Visit the official program website to learn about eligibility requirements and submit your application.,,,,,,,,,https://www.coned.com/en/save-money/rebates-incentives-tax-credits/rebates-incentives-tax-credits-for-residential-customers/savings-to-weatherize-your-home,,,,,,,Con Edison,NY,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/9a870fdb-165f-423e-ad23-eaedcf6449b6.jpg?t=1774392903892,,Weatherization,"[""Residential""]","[""Energy Efficiency""]",false,,,,,,,draft,false,[],false,false
9c716fe0-a6e6-45a3-aa27-7edca751773d,1.0,2026-02-18 15:32:19.721761+00,2026-03-24 23:20:35.166002+00,true,10007,,Con Edison,Con Edison Service Territory,Small Business & Nonprofit Energy Efficiency and Building Electrification Program - Refrigeration: Evaporated Fan/Fan Controls,,,Commercial,,,Willdan Energy Solutions,Refrigeration,,,,,$449.40 / control,,,,449.4000,,,,,,,,,,,,,,Business,,,,,,,,Commercial,"Program is for small businesses and nonprofits in Con Edison territory in New York. Work must be completed through a Participating Contractor; incentives may vary by equipment, building type, total project cost, and available bonuses.","Choose a contractor from Con Edison’s approved list. The contractor visits your facility, provides a quote, estimates how much Con Edison will cover, completes the work, and subtracts the incentives directly from your invoice. If you prefer a check, indicate so when applying.",,true,true,,,,true,https://www.coned.com/SmallBiz,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/smb-incentives-factsheet.pdf?rev=bce3ac166fed459286960cf7828d8678&hash=8DAE39024036B4D8E6942A7D98F979E6,https://cdne-dcxprod-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/smb-incentives-factsheet.pdf,ConEd-SmallBiz@Willdan.com,,,Con Edison indicates it may cover up to 70% of energy efficiency upgrades and up to 50% of heat pump installation costs. Incentives are typically applied as an invoice discount through Participating Contractors; a check can be requested during application.,,Con Edison,NY,per_unit,unit,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/9c716fe0-a6e6-45a3-aa27-7edca751773d.jpg?t=1774394435091,,,"[""Commercial""]",,false,,,,,,,draft,false,[],false,false
9ebd4ebe-d635-42c5-9e2d-3f84d5b14d7e,1.0,2026-02-04 17:25:39.095156+00,2026-04-17 14:08:47.804884+00,true,94063,true,Peninsula Clean Energy,San Mateo County and Los Banos,Heat Pump HVAC (HP HVAC) rebates,,Rebate,Residential,true,,,HVAC,Heat Pump HVAC system,,1500.00,,"$1,500 for replacing a gas heater/furnace",,,,,,,,,,,,1000.00,,"Additional $1,000 for CARE/FERA customers (per HP HVAC rebate)",,,,Homeowner,,,,,,,,Residential,"Must live in San Mateo County or Los Banos, own the home, replace gas, propane, or oil furnace/heater with a qualified heat pump HVAC system, and submit proof old equipment was removed or disabled. Limit two HP HVAC rebates per electric account.",Visit the official program website to learn about eligibility requirements and submit your application.,,,,,,,,,https://www.peninsulacleanenergy.com/residential/home-upgrade-services/heat-pump-water-heaters-and-hvac-systems/,,info@PenCleanEnergy.com,1-866-966-0110,,"Rebates are limited to two per electric account for HP HVAC installations. Panel upgrade bonus of $1,000 available when tied to a heat pump installation within 6 months.",,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/9ebd4ebe-d635-42c5-9e2d-3f84d5b14d7e.jpg?t=1774392344739,,HVAC,"[""Residential""]","[""Energy Efficiency"",""Building Electrification""]",false,,,,,,,draft,false,[],false,false
a143495f-ce31-4aca-81fa-53a34a4e173b,1.0,2026-02-04 13:40:04.690121+00,2026-03-24 22:57:41.912083+00,true,77494,true,Comptroller of Public Accounts,Texas Statewide,Renewable Energy Systems Property Tax Exemption,Financial Incentive,Property Tax Incentive,State,,,Comptroller of Public Accounts,Solar,"Solar - Passive, Solar Water Heat, Solar Space Heat, Solar Thermal Electric, Solar Thermal Process Heat, Solar Photovoltaics, Wind (All), Biomass, Solar Pool Heating, Wind (Small), Anaerobic Digestion","Solar - Passive, Solar Water Heat, Solar Space Heat, Solar Thermal Electric, Solar Thermal Process Heat, Solar Photovoltaics, Wind (All), Biomass, Solar Pool Heating, Wind (Small), Anaerobic Digestion",100.00,,"The Texas property tax code allows an exemption of the amount of 100% of the appraised property value increase arising from the installation or construction of a solar or wind-powered energy device that is primarily for the production and distribution of thermal, mechanical, or electrical energy for on-site use and devices used to store that energy. Under H.B. 2500 (2013), solar energy devices installed or constructed on or after January 1, 2014, used for a commercial purpose are subject to the cost method of appraisal, and the depreciated value must be calculated using a useful life of 10 years or less.",,,,,,,,,,,,,,,,,,"Business, Industrial Facility, Homeowner",,,,,System must be used primarily for on-site energy needs; must meet definitions for solar or wind-powered energy devices as described in statute.,,,"Commercial, Industrial, Residential",,"Those wishing to claim this exemption must fill out Form 50-123, “Exemption Application for Solar or Wind-Powered Energy Devices.” Visit the program website for guidelines and forms.",,,false,,2014-01-01,,true,https://comptroller.texas.gov/taxes/property-tax/exemptions/,http://programs.dsireusa.org/system/program/detail/173,,tax.help@cpa.state.tx.us,(800) 252-9121,,"100% property value exemption. Eligible system size: None specified, but the system must be used primarily for on-site energy needs. Effective date: 2014-01-01. Authorities: Texas Tax Code § 11.27; Texas Tax Code § 23.26 (enacted 06/14/2013). Last updated: 2025-09-30.",,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/a143495f-ce31-4aca-81fa-53a34a4e173b.jpg?t=1774393061846,,Solar,"[""Commercial"",""Industrial"",""Residential""]","[""Distributed Energy Resources""]",false,,,,,,,draft,false,[],false,false
