id,client_id,program_id,portfolio_id,channel_id,data_source,ga4_source,ga4_medium,campaign_name,campaign_type,ad_group_name,page_path,sessions,impressions,clicks,conversions,sends,opens,recorded_date
09a5ec9f-c514-48d0-afee-8a45ec838ba0,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000011,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/smart-hvac,202,0,0,26,0,0,2025-05-14
09a890c1-dc88-4625-b0b3-5eba9315db08,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000031,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-AC-PMax,pmax,,/programs/dr/ac-cycling,0,4786,124,9,0,0,2025-02-27
09a94329-8ddb-44c5-8a34-3c3dcc0241a9,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000012,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-WX-Search,search,,/programs/ee/weatherization,0,1360,69,5,0,0,2025-05-11
09b53b24-ca9a-47f8-a0bc-9dec77ec875b,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000012,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/weatherization,171,0,0,19,0,0,2025-07-05
09b7ccb1-ed85-46f0-94ab-34f690ca7cd0,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-HU-Search,search,,/programs/ee/home-upgrade,0,1894,139,13,0,0,2025-03-01
09cb21de-3472-4e00-bf93-a08abbfb046c,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000013,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/commercial-efficiency,124,0,0,25,0,0,2025-07-23
09cd3a5d-e0c9-4174-b948-2ffc71bbd762,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000012,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/weatherization,152,0,0,26,0,0,2026-01-26
09d19c19-daca-49f0-9d23-72a99d439242,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000022,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-EV-Search,search,,/programs/der/ev-charger,0,1426,70,6,0,0,2025-06-20
09d2efa1-99fe-46cb-80ff-6af38a46ab01,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000021,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/der/battery-storage,147,0,0,23,0,0,2025-06-03
09daa517-b287-433a-ac53-10ea870b1335,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/ee/home-upgrade,90,0,0,10,0,0,2025-10-16
09dd5c89-9cae-4a6a-9d87-f0a5f09fdbd6,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000031,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/dr/ac-cycling,306,0,0,34,0,0,2025-03-18
09e25b68-c237-485e-8d82-ecd6c83e2bdd,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000031,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-AC-PMax,pmax,,/programs/dr/ac-cycling,0,4764,110,9,0,0,2025-05-24
09eb7418-fa19-4a63-b63c-90a7b63cc3d3,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000012,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/weatherization,183,0,0,18,0,0,2025-09-28
09f18e01-a683-45f4-8103-51dd5520a5cb,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,ga4,google,cpc,,,,/programs/ee/home-upgrade,166,0,0,19,0,0,2025-06-24
09fe15ba-16ad-4d1c-81d5-4ebe2031adea,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000022,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-EV-PMax,pmax,,/programs/der/ev-charger,0,3201,64,4,0,0,2025-02-13
0a011e43-3199-497a-80ff-eda9e10543f2,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000021,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-ES-Search,search,,/programs/der/battery-storage,0,944,38,2,0,0,2025-04-18
0a031592-f270-42c2-ac70-bcc0944f5f5b,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-PT-PMax,pmax,,/programs/dr/peak-time-rewards,0,5557,149,15,0,0,2025-11-12
0a03f92a-c53e-4150-85ad-eedfa942ef89,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/der/solar-rebate,102,0,0,16,0,0,2025-06-11
0a07a72b-8c02-48e7-8fa0-711da6502442,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/ee/home-upgrade,102,0,0,16,0,0,2026-01-30
0a0abb93-b749-498e-9f33-27a802139419,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/dr/peak-time-rewards,135,0,0,19,0,0,2025-02-16
0a119d7a-1540-4b3c-88dd-24f44a36355c,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000011,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/smart-hvac,206,0,0,32,0,0,2026-02-11
0a1480f0-2719-4776-8a5c-caa78b8b7159,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000013,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-CI-Search,search,,/programs/ee/commercial-efficiency,0,1115,48,3,0,0,2025-02-24
0a19489a-7a0d-4efe-be40-dff2db3c4744,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000011,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-SI-Search,search,,/programs/ee/smart-hvac,0,1446,95,8,0,0,2025-12-29
0a1bc091-5631-43ab-98b3-876e90f1c239,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/dr/peak-time-rewards,122,0,0,19,0,0,2026-02-23
0a21cf64-9823-43dc-8c6f-91e20f952d22,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,ga4,google,cpc,,,,/programs/dr/peak-time-rewards,199,0,0,26,0,0,2025-04-24
0a22ba0b-db5b-41fb-91e5-d8603affd057,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/der/solar-rebate,69,0,0,6,0,0,2026-01-22
0a2a4e08-5bfb-4875-b1c1-06a3b1d285dd,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/der/solar-rebate,71,0,0,7,0,0,2025-02-12
0a2c1110-b854-4736-ba81-4eed99fd1800,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000021,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/der/battery-storage,140,0,0,16,0,0,2025-02-05
0a2c9b52-7c8b-4548-92d3-c3d8a77c1100,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/home-upgrade,297,0,0,40,0,0,2025-10-15
0a31e516-0bcf-4fb2-8881-c809ae56775f,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,ga4,google,cpc,,,,/programs/der/solar-rebate,130,0,0,15,0,0,2025-02-18
0a349cf1-eaf7-40ac-a815-1e121f40dd39,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000011,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/smart-hvac,224,0,0,27,0,0,2026-03-03
0a445fa8-9bab-45af-9788-d33d47d2d71f,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000031,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-AC-Search,search,,/programs/dr/ac-cycling,0,1717,137,14,0,0,2026-01-31
0a452e7a-11b0-4ac4-8d3e-df2350a822c7,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000011,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-SI-PMax,pmax,,/programs/ee/smart-hvac,0,3387,75,5,0,0,2025-09-11
0a4e165a-6b9a-4b21-a3b4-75f2ad948933,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/dr/peak-time-rewards,114,0,0,16,0,0,2025-07-24
0a51f6c3-febc-40f4-8505-7a23ccbc6549,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/ee/home-upgrade,97,0,0,15,0,0,2026-03-18
0a542f8c-fb68-4da4-baf6-8352a78bf9d5,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-SR-Search,search,,/programs/der/solar-rebate,0,1719,134,13,0,0,2025-02-28
0a5bbeb7-93ff-401e-b800-abd906dd5e60,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-SR-Search,search,,/programs/der/solar-rebate,0,1801,131,12,0,0,2026-02-28
0a5ea51c-a7fd-4fff-a69f-abac7bc953e3,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/der/solar-rebate,62,0,0,6,0,0,2025-08-21
0a6123d7-a6b0-4a05-8f22-79a7eca041dc,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/home-upgrade,289,0,0,40,0,0,2026-02-09
0a6fdb45-6c55-460b-8ad3-fbd461172cd6,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/der/solar-rebate,73,0,0,11,0,0,2025-10-15
0a70130a-810d-4933-9251-e575369b2293,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/dr/peak-time-rewards,427,0,0,47,0,0,2025-05-16
0a716ea7-1b5e-4cf1-aaaa-bb8c38561962,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000031,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/dr/ac-cycling,286,0,0,33,0,0,2025-03-09
0a7be057-829b-4eef-b366-3bf331515e75,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/der/solar-rebate,99,0,0,14,0,0,2025-08-05
0a802623-d202-4eab-a9a1-438945aa2637,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/ee/home-upgrade,89,0,0,11,0,0,2025-02-05
0a84cf21-5945-4843-96c4-b2661f4e1bca,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/der/solar-rebate,97,0,0,11,0,0,2025-05-30
0a85300a-231e-483e-b0db-5079e4bc2b84,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/home-upgrade,356,0,0,40,0,0,2026-02-05
0a856d0a-3c28-4b0d-bcbc-120bb9a9a2ef,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-SR-Search,search,,/programs/der/solar-rebate,0,1788,137,12,0,0,2026-01-03
0a8b5a7f-e91a-4649-9af4-f7cdfec39cfc,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000022,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/der/ev-charger,188,0,0,23,0,0,2025-11-21
0a8b92cd-11aa-47f0-823f-2e769a1737d0,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000011,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-SI-PMax,pmax,,/programs/ee/smart-hvac,0,3618,77,4,0,0,2025-02-26
0a8ca93c-e36f-4336-b0eb-71bbcd51328c,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/home-upgrade,311,0,0,24,0,0,2025-12-14
0a8f1e67-c6c2-4c66-bef7-378539893b12,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-SR-Search,search,,/programs/der/solar-rebate,0,1819,128,12,0,0,2025-08-23
0a9306c9-12d7-4c9c-a1d2-d8465946b037,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000021,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-ES-PMax,pmax,,/programs/der/battery-storage,0,2194,36,2,0,0,2025-12-28
0aa1790c-6515-40fa-9aa3-7331f0e921c5,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000021,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-ES-Search,search,,/programs/der/battery-storage,0,959,40,2,0,0,2025-12-27
0aa8d670-b067-49c4-b491-89a6b2709b4a,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000022,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-EV-PMax,pmax,,/programs/der/ev-charger,0,2942,73,4,0,0,2026-01-26
0aa8f833-3991-48cd-9e1c-0c6604e7acc5,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000021,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-ES-Search,search,,/programs/der/battery-storage,0,846,43,3,0,0,2025-08-10
0aae488d-9a73-4501-b48e-cd88edda826e,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000013,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-CI-Search,search,,/programs/ee/commercial-efficiency,0,914,52,3,0,0,2025-07-31
0aaff19a-f093-4f69-ab35-139514958f1c,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000012,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-WX-PMax,pmax,,/programs/ee/weatherization,0,3113,58,3,0,0,2025-11-22
0ab503e6-7aa4-4674-a1f9-900b7178f9c7,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000012,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/weatherization,193,0,0,9,0,0,2025-09-29
0abe90f8-58d6-4b92-a76d-32c2aecb1282,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-HU-PMax,pmax,,/programs/ee/home-upgrade,0,4276,103,8,0,0,2025-07-04
0abf5a65-9320-4e8f-bc31-dd6f992956d7,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000012,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-WX-Search,search,,/programs/ee/weatherization,0,1390,62,5,0,0,2025-02-02
0ac37eda-7cbd-484b-9813-352b10332e5a,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/der/solar-rebate,201,0,0,28,0,0,2025-05-12
0ac62f2d-a3e5-43ce-a0a0-89ad19843545,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,ga4,google,cpc,,,,/programs/der/solar-rebate,140,0,0,13,0,0,2025-07-13
0ac6c5a1-ed7e-4892-bdfe-6e8333157340,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,ga4,google,cpc,,,,/programs/dr/peak-time-rewards,186,0,0,21,0,0,2026-01-28
0acb2050-97a6-4f11-939e-2ef4f193d0e4,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000022,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/der/ev-charger,183,0,0,17,0,0,2025-09-01
0acc2dca-44b9-479d-ac67-17aa60a55596,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,ga4,google,cpc,,,,/programs/dr/peak-time-rewards,200,0,0,22,0,0,2025-04-19
0ad7d8a1-0d56-4a3c-b27f-2d8e28348779,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000022,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-EV-Search,search,,/programs/der/ev-charger,0,1347,70,6,0,0,2026-01-28
0ada425b-5dd3-4fe1-8243-34b3a6c3563a,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/dr/peak-time-rewards,391,0,0,39,0,0,2025-03-06
0adb71e9-2885-43a0-a102-fce82b37d908,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000022,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-EV-PMax,pmax,,/programs/der/ev-charger,0,3015,65,4,0,0,2025-08-02
0ae51f6d-e1fc-4089-8eb9-b649e6a92e46,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,ga4,google,cpc,,,,/programs/dr/peak-time-rewards,202,0,0,27,0,0,2025-04-04
0ae96345-6254-488f-a44c-96f24e5fea15,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/home-upgrade,295,0,0,30,0,0,2026-03-05
0aea8cb8-438c-4283-b23a-08ea7108dee9,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000013,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-CI-PMax,pmax,,/programs/ee/commercial-efficiency,0,2330,44,2,0,0,2026-01-06
0aeba320-9ef8-48b9-bdcd-3bd6ce0378a5,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/dr/peak-time-rewards,125,0,0,11,0,0,2025-07-06
0aece552-ee9e-4eba-aba8-441259535e15,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/der/solar-rebate,73,0,0,7,0,0,2026-02-10
0af1497c-bdec-4100-8c25-1cc588490c11,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/dr/peak-time-rewards,93,0,0,8,0,0,2025-09-21
0af3268f-88e8-4be3-9aac-35df5d0aba9d,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-HU-Search,search,,/programs/ee/home-upgrade,0,1927,134,11,0,0,2025-10-18
0af340dc-860a-4548-9aff-7e3f8ea1b054,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/der/solar-rebate,201,0,0,22,0,0,2025-04-19
0af8b52a-66c5-46cd-98e0-382ca261f3a1,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000021,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/der/battery-storage,144,0,0,25,0,0,2025-08-12
0afde811-b920-4b1d-b060-4c4680c4af39,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/der/solar-rebate,69,0,0,7,0,0,2025-11-18
0afe8beb-74cb-4434-b8b6-db38c781eaa8,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-HU-PMax,pmax,,/programs/ee/home-upgrade,0,4351,109,7,0,0,2025-10-02
0aff2ef4-f8f7-4162-894f-05c9641aa520,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/dr/peak-time-rewards,427,0,0,46,0,0,2025-05-29
0b005b5f-1234-42c9-ac31-126638d407ac,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/dr/peak-time-rewards,102,0,0,12,0,0,2026-01-11
0b02b2cc-7587-4aa3-9476-90b006f64d53,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000011,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/smart-hvac,216,0,0,29,0,0,2025-04-23
0b03bf59-3675-4a72-b789-15334cbb6beb,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-SR-PMax,pmax,,/programs/der/solar-rebate,0,4235,109,8,0,0,2026-01-03
0b0dccb0-a533-425d-a8d8-6533c1ea5006,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,ga4,google,cpc,,,,/programs/der/solar-rebate,125,0,0,16,0,0,2026-03-16
0b0f1726-b6e7-41b2-a3c9-ed5bd4d3aedc,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-PT-PMax,pmax,,/programs/dr/peak-time-rewards,0,5433,161,15,0,0,2025-04-04
0b0f3ed1-ff5a-4c66-b111-496cbbe79808,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000022,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-EV-PMax,pmax,,/programs/der/ev-charger,0,3008,65,5,0,0,2025-07-05
