id,group_id,label,page_contexts,segments,categories,sort_order,is_enabled,created_at,updated_at
371849c0-dedf-4d8d-9539-126812d510aa,37a4d326-c4d2-4258-9d36-299a96c7f057,Online application,[],[],,0,true,2026-03-24 01:45:06.305254+00,2026-03-24 01:45:06.305254+00
373e4961-0ff7-48bb-bdfa-05369dac1780,f04a8061-a702-47bd-93fd-0371a1011493,Condo / owner-occupied,[],[],,2,true,2026-03-24 01:44:55.373639+00,2026-03-24 01:44:55.373639+00
37ab917b-56a8-4d21-875d-7a5d50e01055,fed2a326-d59e-4a7f-b49f-b542a26e3809,Agriculture,[],[],,5,true,2026-03-24 01:44:51.044766+00,2026-03-24 01:44:51.044766+00
37f58139-6ca9-4205-a778-3e81f36587c7,59d3edc2-2436-45ec-865d-c6a9702116ba,Low-interest loan,[],[],,2,true,2026-03-24 01:44:59.137457+00,2026-03-24 01:44:59.137457+00
3831f9f0-67ef-4ce0-b1e0-788fd068e0fb,cd752540-2b37-4658-877e-ab906e9adeb7,EV fleet charging rate,[],[],,4,true,2026-03-24 01:44:53.781231+00,2026-03-24 01:44:53.781231+00
38d88489-f3c1-4442-9c1d-9666582f4c46,757e468e-d74d-4a57-9d71-0d924d9552ef,Majority of tenants must be income-qualified,[],[],,1,true,2026-03-24 01:45:08.420832+00,2026-03-24 01:45:08.420832+00
38e94b3d-58eb-4ee1-95e0-6f3e3269554a,123086c7-0949-4606-b827-517fca17edd4,Free energy audit / walk-through,[],[],,0,true,2026-03-24 01:44:54.303558+00,2026-03-24 01:44:54.303558+00
38f7264c-da6a-4e1b-88ba-c22d85763cae,d18e0fef-ba79-4c43-a955-b91595c97cc1,Any business size,[],[],,2,true,2026-03-24 01:44:49.692076+00,2026-03-24 01:44:49.692076+00
393677de-2192-4ae2-98d1-6bad55670100,595c61ff-1f08-434f-be8b-e5f3a5d793b1,Induction cooktop,[],[],,4,true,2026-03-24 01:44:55.917178+00,2026-03-24 01:44:55.917178+00
39ed1804-8f7d-481f-bcdd-072dcf4893df,27feeaaa-730d-434c-8f42-84a4fa9578ca,Rates & billing programs,[],[],,7,true,2026-03-24 01:45:13.481234+00,2026-03-24 01:45:13.481234+00
39f82690-6cde-48ac-abf6-af2b120185a7,eeb6391c-06e0-4be8-8b42-9baacb5cd782,My electric utility,[],[],,0,true,2026-03-24 01:45:05.525041+00,2026-03-24 01:45:05.525041+00
3a3e90ca-8200-415e-9733-510175e15b83,14398c06-32df-4b76-a9a9-67d1f236f745,Income-qualified,[],[],,0,true,2026-03-24 01:44:46.153745+00,2026-03-24 01:44:46.153745+00
3bbe5bf7-19fa-4711-bca5-76a9e1172c21,59d3edc2-2436-45ec-865d-c6a9702116ba,Cash rebate,[],[],,0,true,2026-03-24 01:44:59.137457+00,2026-03-24 01:44:59.137457+00
3bd4a218-0d34-4766-b2c2-2111f287c3a9,d9c2e182-43ec-41fd-9612-74dbbf075357,Per-unit rebate,[],[],,4,true,2026-03-24 01:45:07.908187+00,2026-03-24 01:45:07.908187+00
3bf72242-7345-40cb-957c-cdf818e75790,86e961a5-fa50-454e-9aaf-6a174a1d598f,Federal tax credit,[],[],,1,true,2026-03-24 01:45:09.483779+00,2026-03-24 01:45:09.483779+00
3c5ed341-eccb-43e3-b32b-51c1608fa0f7,6b980ed8-2177-4ee2-b1d8-09103e4a6897,State tax credit,[],[],,2,true,2026-03-24 01:45:03.154062+00,2026-03-24 01:45:03.154062+00
3c8e4124-ae6b-4e32-8f8f-001c8290a235,a861f772-a9c9-4e7c-9dbe-5643408a3d1c,Virtual net energy metering (VNEM),[],[],,2,true,2026-03-24 01:44:56.717738+00,2026-03-24 01:44:56.717738+00
3cc1f4c6-eca9-45a0-b0fe-4ab9478cc1dd,ea05a37f-66d9-4e3c-a369-6b53c4db47d0,Walk-in cooler / freezer,[],[],,3,true,2026-03-24 01:44:52.901551+00,2026-03-24 01:44:52.901551+00
3cf3626c-b28e-491d-bb26-89d92aa5a643,37a4d326-c4d2-4258-9d36-299a96c7f057,Utility account application,[],[],,3,true,2026-03-24 01:45:06.305254+00,2026-03-24 01:45:06.305254+00
3d1a6baa-1341-4120-ad9c-58ad91233d54,538b66a4-ce7c-40c8-aefa-84232d7f1422,Nonprofit / government,[],[],,2,true,2026-03-24 01:44:51.846226+00,2026-03-24 01:44:51.846226+00
3d251d7d-37e5-4677-a976-00f1b380a292,a926d2d7-acf8-4264-842e-3bb5fab7a525,Utility low-income weatherization,[],[],,1,true,2026-03-24 01:45:01.033758+00,2026-03-24 01:45:01.033758+00
3e4fb47a-26f5-4371-aec8-f7824e76ea22,d9bf1dd6-10f6-46d5-9546-25a4c587e374,Coming soon,[],[],,2,true,2026-03-24 01:45:14.528015+00,2026-03-24 01:45:14.528015+00
3e945292-6e2e-492d-8504-06a3e6e3de57,ea05a37f-66d9-4e3c-a369-6b53c4db47d0,EC motors for refrigeration,[],[],,2,true,2026-03-24 01:44:52.901551+00,2026-03-24 01:44:52.901551+00
3f61cc67-ffc3-4005-b2dd-a737e4082a6c,a1070a5b-32a4-4db3-bfaa-0734ee541d3c,"$2,000 – $10,000",[],[],,2,true,2026-03-24 01:45:03.693023+00,2026-03-24 01:45:03.693023+00
3f9d1df4-3348-46aa-ab71-180558ac9375,5831b5fd-3d43-48c4-8a96-f60ecfb38084,Low-interest loan,[],[],,4,true,2026-03-24 01:44:55.638518+00,2026-03-24 01:44:55.638518+00
3ff1728e-b347-42f4-b3eb-8478bb63e9ed,d9c2e182-43ec-41fd-9612-74dbbf075357,"Under $10,000",[],[],,0,true,2026-03-24 01:45:07.908187+00,2026-03-24 01:45:07.908187+00
3ffcb27b-7fa1-4293-b22c-48497b9f2c77,b3635c71-69ab-42a8-9f18-2d0fc976cc6c,"Appliances (refrigerator, washer, etc.)",[],[],,3,true,2026-03-24 01:45:11.066579+00,2026-03-24 01:45:11.066579+00
400ec7eb-c785-4ddc-b03b-639f0c6b3763,008f4a97-8872-445c-b95d-0b2477694b8c,Free assessment,[],[],,3,true,2026-03-24 01:44:54.828762+00,2026-03-24 01:44:54.828762+00
4074c3b8-1d37-4b3e-aed3-b3946dee192c,d34ea501-c9c9-4c02-bac0-c665e1718768,Networked / smart charger,[],[],,4,true,2026-03-24 01:44:49.410386+00,2026-03-24 01:44:49.410386+00
407cda76-a4a4-4c05-b3cd-978bca29ecdd,de730d1f-8d4f-429b-9593-b68444c755c8,Electric forklifts,[],[],,4,true,2026-03-24 01:44:49.143707+00,2026-03-24 01:44:49.143707+00
4170824d-066e-47ba-b9eb-adaf9fb0bb43,01fe6589-cb43-407c-bbbc-a5f050fc3385,Grant,[],[],,7,true,2026-03-24 01:45:05.265289+00,2026-03-24 01:45:05.265289+00
418f55f1-44de-4c23-8146-a32bf7c6e91a,8fa2ed17-d17a-46c2-972d-9b2f9687cd1d,Level 2 resident charging,[],[],,0,true,2026-03-24 01:44:56.450906+00,2026-03-24 01:44:56.450906+00
419362c9-289d-4b37-b5b9-10f839d40eb7,13e9aeb2-0e9c-4fbf-a95b-fd70242650b2,Vehicle rebate / incentive,[],[],,0,true,2026-03-24 01:44:48.873541+00,2026-03-24 01:44:48.873541+00
41bc8dca-29ed-4c83-970a-18e400e1fd4a,609cbec2-af66-4bec-b7a8-80adadc507fb,Percentage of project cost,[],[],,4,true,2026-03-24 01:45:05.783403+00,2026-03-24 01:45:05.783403+00
41cb0941-a7f9-4cd4-955f-b60669da0a0a,5b4cbb91-ef3b-4c10-830f-4130336dafab,Electric vehicles & home charging,[],[],,0,true,2026-03-24 01:45:02.894781+00,2026-03-24 01:45:02.894781+00
41f1e154-12ef-44d7-8c1f-f3388c0a6682,8e703cbb-7916-498b-a29c-8884ac38a71f,Federal tax credit (IRA),[],[],,1,true,2026-03-24 01:44:46.459114+00,2026-03-24 01:44:46.459114+00
424eeedf-a77a-4f09-80d7-1c8aa9fd4339,671ff12d-6d6d-4ac2-a6a4-6bddd80a99a5,Whole-home energy audit,[],[],,4,true,2026-03-24 01:44:46.751856+00,2026-03-24 01:44:46.751856+00
42791d20-c4a5-4ccd-9f95-921453b9ff84,9744ecf5-efce-4702-8057-1155ec81a898,Federal tax credit (ITC),[],[],,0,true,2026-03-24 01:44:51.31558+00,2026-03-24 01:44:51.31558+00
42cdf5f8-21b3-4773-9ccc-01abedd43955,54181272-a7f5-4dd2-adc7-8fb9579b0f53,Water heating,[],[],,6,true,2026-03-24 01:45:05.013171+00,2026-03-24 01:45:05.013171+00
4387862d-f81a-4495-91c3-3fd8da3c12c0,f8fe6a8c-7ced-47d2-aff0-a9871b0650e8,High-efficiency storage tank,[],[],,3,true,2026-03-24 01:44:44.72413+00,2026-03-24 01:44:44.72413+00
43c5304e-e8bf-4ebd-9234-21f32c31d503,d34ea501-c9c9-4c02-bac0-c665e1718768,Fleet depot / managed charging,[],[],,2,true,2026-03-24 01:44:49.410386+00,2026-03-24 01:44:49.410386+00
449ad9af-2f2f-48e5-9548-4ee8328eccdc,dabe263b-ef0e-442e-ad89-af36a33aacb0,LED barn / greenhouse lighting,[],[],,0,true,2026-03-24 01:44:59.97111+00,2026-03-24 01:44:59.97111+00
4528923d-6247-40b7-ad25-557095a863da,6ee83391-7046-4843-bfb8-f40035a6abd6,Any business size,[],[],,4,true,2026-03-24 01:45:06.054662+00,2026-03-24 01:45:06.054662+00
45da4da7-3de2-46e9-9269-df8cf41a030d,5832a51f-56e1-4327-a6b3-b30b3196c6c3,Under $500,[],[],,0,true,2026-03-24 01:45:13.744866+00,2026-03-24 01:45:13.744866+00
4654845f-7462-4ed5-a41b-7ef3a2604921,ea5508b8-35a6-4862-96da-5e5b1aa6f172,Farm buildings & facility lighting,[],[],,3,true,2026-03-24 01:45:09.233869+00,2026-03-24 01:45:09.233869+00
4693a63e-3d0f-4042-8b6a-e059537d77fb,7f0da2f7-a073-4238-a540-e133b1234c85,Low-interest loan,[],[],,4,true,2026-03-24 01:45:26.009951+00,2026-03-24 01:45:26.009951+00
46d25fe9-7f99-4120-a844-44e58591ea8e,33d148c8-b954-418b-bb85-a8bce38aed0c,Tax filing required,[],[],,2,true,2026-03-24 01:45:14.797659+00,2026-03-24 01:45:14.797659+00
47db13f3-ca4f-464e-b3fd-bec2a10a630f,37e84870-43b7-4604-9da4-caa64e63178f,Income-qualified households,[],[],,2,true,2026-03-24 01:45:03.946589+00,2026-03-24 01:45:03.946589+00
48a733e6-c287-4aa8-9be6-c206025d1be2,23a106c3-fd99-4db2-a0d1-a6b03d5c22f9,Custom rebate,[],[],,4,true,2026-03-24 01:44:52.106909+00,2026-03-24 01:44:52.106909+00
48afb54a-62ad-41e3-a9e0-cc8fd62d9c89,893a6af1-7d50-47e1-99ef-95ac055236d2,Rates & billing programs,[],[],,5,true,2026-03-24 01:45:07.11156+00,2026-03-24 01:45:07.11156+00
48fc68e3-0b4e-4d0c-9366-749ac969931e,d18e0fef-ba79-4c43-a955-b91595c97cc1,Small business,[],[],,0,true,2026-03-24 01:44:49.692076+00,2026-03-24 01:44:49.692076+00
49d85dbd-7410-4dc0-a15f-0d0ea565b01b,67d0c520-5afa-4be9-87d9-958d5544975f,Homeowners,[],[],,0,true,2026-03-24 01:45:14.269178+00,2026-03-24 01:45:14.269178+00
4a2b7705-7760-42b0-9e52-a716e340d78a,7f0da2f7-a073-4238-a540-e133b1234c85,Federal tax credit,[],[],,1,true,2026-03-24 01:45:26.009951+00,2026-03-24 01:45:26.009951+00
4a473d5e-a616-42f8-a6a7-245639b61d64,3e346c3f-1db8-4cf2-a61d-fc3357325fd6,No income limits required,[],[],,5,true,2026-03-24 01:44:43.594815+00,2026-03-24 01:44:43.594815+00
4a71006c-5871-476a-9f2a-274f4815e937,13e9aeb2-0e9c-4fbf-a95b-fd70242650b2,Federal tax credit (Sec. 45W),[],[],,2,true,2026-03-24 01:44:48.873541+00,2026-03-24 01:44:48.873541+00
4b8430b9-15ef-4c24-b1b1-3c96bdf45658,816d549a-a7f2-4e0c-ad3f-793250398376,My state government,[],[],,2,true,2026-03-24 01:45:11.604546+00,2026-03-24 01:45:11.604546+00
4c2a6791-72f6-4b55-9501-d971f99420ba,1f9ce404-91e1-4134-bc8d-76ac6ac1a7a4,Electric forklift / loader,[],[],,1,true,2026-03-24 01:44:58.872219+00,2026-03-24 01:44:58.872219+00
4cc9d188-4c75-4e74-ac69-20d9f25b5a9a,23a106c3-fd99-4db2-a0d1-a6b03d5c22f9,Federal tax deduction (179D),[],[],,1,true,2026-03-24 01:44:52.106909+00,2026-03-24 01:44:52.106909+00
4d286e8b-18ea-4d3f-b0ac-740680e954e9,cd9941bd-ffbf-4315-a34a-8ac8da37ffb2,80% AMI or below,[],[],,0,true,2026-03-24 01:45:01.558049+00,2026-03-24 01:45:01.558049+00
4f3c1f0b-d0a3-4a52-9b9b-470a3169b92e,9744ecf5-efce-4702-8057-1155ec81a898,Cash rebate,[],[],,2,true,2026-03-24 01:44:51.31558+00,2026-03-24 01:44:51.31558+00
4f7b5b9a-dc6a-4970-a83c-3f7491ef6b51,b3635c71-69ab-42a8-9f18-2d0fc976cc6c,Water heater,[],[],,2,true,2026-03-24 01:45:11.066579+00,2026-03-24 01:45:11.066579+00
500f8218-e3b0-4af1-947e-ea55dfcb25e6,757e468e-d74d-4a57-9d71-0d924d9552ef,Open to all income levels,[],[],,0,true,2026-03-24 01:45:08.420832+00,2026-03-24 01:45:08.420832+00
504b43cc-0501-4e34-8cb4-dc8527fa87c6,8c8af932-e576-4113-9ce2-8ae3c2f12a6b,Free home assessment,[],[],,4,true,2026-03-24 01:44:42.746649+00,2026-03-24 01:44:42.746649+00
50548610-3619-495c-93cb-a246b7daf6df,9744ecf5-efce-4702-8057-1155ec81a898,Net metering / NEM,[],[],,3,true,2026-03-24 01:44:51.31558+00,2026-03-24 01:44:51.31558+00
50a0da89-9e4e-4c0e-874c-6c844def1216,6819502d-0ae3-4745-9d90-e87483b0bdc1,Instant discount at store,[],[],,0,true,2026-03-24 01:44:48.340909+00,2026-03-24 01:44:48.340909+00
51311745-f499-48d3-91d0-294ddec2f276,bb7258e6-17b2-4bb4-9c1d-93a2cb23ba0a,Open — apply now,[],[],,0,true,2026-03-24 01:45:08.965282+00,2026-03-24 01:45:08.965282+00
5144fc49-b8fe-4f0e-9981-bf972c51a2a4,c4a05ab7-85dd-49f1-9fe1-1273e6442135,Existing utility customer,[],[],,3,true,2026-03-24 01:44:42.22099+00,2026-03-24 01:44:42.22099+00
5279264d-2b01-4076-af7a-c243fd9d116f,995bd189-70d0-4768-b710-3c27a446fe9b,Medical needs / life support,[],[],,3,true,2026-03-24 01:44:48.083495+00,2026-03-24 01:44:48.083495+00
530e1816-d0ac-4b06-814b-0d4f7ac43f66,474a5c6f-e1eb-4d1d-94f5-fe785fba2e6f,Free energy assessment,[],[],,3,true,2026-03-24 01:44:49.951073+00,2026-03-24 01:44:49.951073+00
53288bcc-eecb-45d7-bad9-cd773fcb05ad,cd9941bd-ffbf-4315-a34a-8ac8da37ffb2,Senior or disabled household,[],[],,5,true,2026-03-24 01:45:01.558049+00,2026-03-24 01:45:01.558049+00
53bba5dd-34ae-4ab5-b5e5-6a06a2004831,d18e0fef-ba79-4c43-a955-b91595c97cc1,Public charging host,[],[],,4,true,2026-03-24 01:44:49.692076+00,2026-03-24 01:44:49.692076+00
53da9091-28bd-469d-9202-6eb0e971ce4b,cf4dfcd9-bcf4-4e44-84ca-9797b6e700f5,Apply online,[],[],,0,true,2026-03-24 01:45:14.017964+00,2026-03-24 01:45:14.017964+00
559ad925-0110-44b4-b3e5-3f10223338b0,d9c2e182-43ec-41fd-9612-74dbbf075357,"$10,000 – $50,000",[],[],,1,true,2026-03-24 01:45:07.908187+00,2026-03-24 01:45:07.908187+00
5619faad-49da-4b67-b878-5d56384b718c,4ce5dd3e-ab2d-4a3d-a352-8373a2e172ba,Coming soon to my area,[],[],,2,true,2026-03-24 01:45:12.690558+00,2026-03-24 01:45:12.690558+00
5652cc7c-bb44-4008-9ae8-9b310619f447,9a827896-cc93-4193-9d36-bea2d1bbdc3a,Solar panels (farm / agrivoltaic),[],[],,0,true,2026-03-24 01:45:00.495767+00,2026-03-24 01:45:00.495767+00
5795249f-3b8a-4284-9d08-d3c005c7be82,730b91ba-4f34-46af-ab23-62e512c6baf6,All income levels eligible,[],[],,3,true,2026-03-24 01:44:57.525862+00,2026-03-24 01:44:57.525862+00
5857ccfc-029b-41f4-870f-a15468117f08,7144a709-3fa7-4f2e-afdf-eaf1fbe9b3db,Through a licensed contractor,[],[],,1,true,2026-03-24 01:45:08.690507+00,2026-03-24 01:45:08.690507+00
5891d0b6-4e4e-4946-802f-bf2e30b90054,fed2a326-d59e-4a7f-b49f-b542a26e3809,Retail,[],[],,0,true,2026-03-24 01:44:51.044766+00,2026-03-24 01:44:51.044766+00
59058045-3f22-4c57-bf75-295c475c5723,68da0875-bbcd-46ba-9e75-97c0b65550a6,Make-ready / infrastructure grant,[],[],,4,true,2026-03-24 01:44:56.187892+00,2026-03-24 01:44:56.187892+00
59fc6f76-4a43-4b45-9c78-237e4d95f024,a1070a5b-32a4-4db3-bfaa-0734ee541d3c,Under $500,[],[],,0,true,2026-03-24 01:45:03.693023+00,2026-03-24 01:45:03.693023+00
5a3c66dc-21bb-4d76-a4a8-e9f2aaeb1f79,474a5c6f-e1eb-4d1d-94f5-fe785fba2e6f,Custom / large-project rebate,[],[],,4,true,2026-03-24 01:44:49.951073+00,2026-03-24 01:44:49.951073+00
5a523ce5-bb82-415c-9550-8a22b9186634,86e961a5-fa50-454e-9aaf-6a174a1d598f,USDA REAP grant,[],[],,2,true,2026-03-24 01:45:09.483779+00,2026-03-24 01:45:09.483779+00
5b119eaa-c370-4e11-8979-1365ec0d1728,11e4fe67-b84f-4c1d-86cd-1c57b317f51b,Variable refrigerant flow (VRF),[],[],,2,true,2026-03-24 01:44:50.206328+00,2026-03-24 01:44:50.206328+00
5b1802a6-4f7f-4185-8bc4-ca1f308e4aa6,68da0875-bbcd-46ba-9e75-97c0b65550a6,Installation support,[],[],,3,true,2026-03-24 01:44:56.187892+00,2026-03-24 01:44:56.187892+00
5b99d892-df30-47fc-b647-5d7ca29e7841,6845074f-2a8b-4b0a-89c8-56eef7cd9886,My electric utility,[],[],,0,true,2026-03-24 01:45:09.740494+00,2026-03-24 01:45:09.740494+00
5bb6d91c-73af-4ec8-b732-8121aa3df1b7,504b971c-b0b0-44e8-a97e-200e5ff12046,State tax credit,[],[],,1,true,2026-03-24 01:44:45.348181+00,2026-03-24 01:44:45.348181+00
5bd9f619-15be-47ee-8030-13da282d81bd,14398c06-32df-4b76-a9a9-67d1f236f745,Renter-friendly,[],[],,1,true,2026-03-24 01:44:46.153745+00,2026-03-24 01:44:46.153745+00
5c56c0cf-d5ff-462d-8f9e-ec17ae187bbf,1f9ce404-91e1-4134-bc8d-76ac6ac1a7a4,Electric tractor / utility vehicle,[],[],,0,true,2026-03-24 01:44:58.872219+00,2026-03-24 01:44:58.872219+00
5c62fb21-7827-4b4d-a0ef-7ae141dd2a3b,a1070a5b-32a4-4db3-bfaa-0734ee541d3c,Lowers my monthly bill,[],[],,5,true,2026-03-24 01:45:03.693023+00,2026-03-24 01:45:03.693023+00
5c921274-d397-4a6f-878f-9b6c89541c01,8acd6805-1904-45dd-a349-3d1ee81fb301,I arrange my own contractor,[],[],,2,true,2026-03-24 01:45:12.145312+00,2026-03-24 01:45:12.145312+00
5d29db2a-e844-409a-ac7a-4af27e2fea69,8fa2ed17-d17a-46c2-972d-9b2f9687cd1d,Smart / networked charging,[],[],,3,true,2026-03-24 01:44:56.450906+00,2026-03-24 01:44:56.450906+00
5dc62581-d072-4135-afb6-81e9da0f196c,099eb058-44d5-4cc3-8f83-2b25b3c4aad2,Low-interest loan,[],[],,3,true,2026-03-24 01:44:44.253472+00,2026-03-24 01:44:44.253472+00
5e2eb35a-709e-4073-8146-85173ea81771,7254e952-8f93-452d-8df4-00d1a6dd5ccb,Free home energy assessment included,[],[],,2,true,2026-03-24 01:45:04.74751+00,2026-03-24 01:45:04.74751+00
5ed24fef-d4fa-4d90-a92d-fb891e2a9ccd,11e4fe67-b84f-4c1d-86cd-1c57b317f51b,Economizer / ventilation,[],[],,5,true,2026-03-24 01:44:50.206328+00,2026-03-24 01:44:50.206328+00
5f245c36-fff4-47c4-a716-c7a913e352b0,671ff12d-6d6d-4ac2-a6a4-6bddd80a99a5,Attic / crawlspace sealing,[],[],,6,true,2026-03-24 01:44:46.751856+00,2026-03-24 01:44:46.751856+00
5fa7dd2f-ccdc-4f34-8d12-97dbfc82edc9,edf7ac71-b605-4488-9b42-29d475d711f6,Income-qualified EV rebate,[],[],,2,true,2026-03-24 01:45:02.38198+00,2026-03-24 01:45:02.38198+00
5fdcb8ae-272d-420f-bd57-d4fd69b67092,897d923a-fdf4-4a66-ac6e-4f1af2cddb51,LED lighting,[],[],,4,true,2026-03-24 01:45:01.290202+00,2026-03-24 01:45:01.290202+00
60b95f67-3de3-45a6-a1f6-828bb0da5ebd,9960c1a5-171e-430d-8691-eab6a571a2eb,No minimum project size,[],[],,1,true,2026-03-24 01:45:06.837943+00,2026-03-24 01:45:06.837943+00
61558445-6cc8-4537-8233-4bb735c17715,69ab83c9-db69-4c70-a264-31392078d36d,Heat pump thermostat,[],[],,3,true,2026-03-24 01:44:43.072504+00,2026-03-24 01:44:43.072504+00
62161054-281c-4fb1-bfc1-16100cadb61a,87f8612d-6563-4705-a9d2-8a279a841948,Convenience store,[],[],,1,true,2026-03-24 01:44:53.164001+00,2026-03-24 01:44:53.164001+00
62c036ed-d80f-496b-b739-c999ffb6126a,897d923a-fdf4-4a66-ac6e-4f1af2cddb51,Heat pump water heater,[],[],,2,true,2026-03-24 01:45:01.290202+00,2026-03-24 01:45:01.290202+00
63fe640d-0cf9-4511-ac2f-0b970f0a9c6e,730b91ba-4f34-46af-ab23-62e512c6baf6,Low-income housing tax credit (LIHTC),[],[],,1,true,2026-03-24 01:44:57.525862+00,2026-03-24 01:44:57.525862+00
63ffb79b-7aca-44f6-909c-85a39b2e2841,dabe263b-ef0e-442e-ad89-af36a33aacb0,Building insulation upgrade,[],[],,2,true,2026-03-24 01:44:59.97111+00,2026-03-24 01:44:59.97111+00
64150320-0096-45f5-8d6f-73b88bc0e5f9,13e9aeb2-0e9c-4fbf-a95b-fd70242650b2,State tax credit,[],[],,3,true,2026-03-24 01:44:48.873541+00,2026-03-24 01:44:48.873541+00
6440560d-470c-45c6-949a-252f1e4aadb0,897d923a-fdf4-4a66-ac6e-4f1af2cddb51,Insulation & air sealing,[],[],,0,true,2026-03-24 01:45:01.290202+00,2026-03-24 01:45:01.290202+00
649a6c87-1554-478d-8816-b62abe037d98,1ede37fc-defe-463d-8054-30fcbf8bc107,Energy audit,[],[],,0,true,2026-03-24 01:44:54.561008+00,2026-03-24 01:44:54.561008+00
64a8fff6-0622-45f9-8834-d8b78834d263,cd752540-2b37-4658-877e-ab906e9adeb7,Time-of-use / peak pricing,[],[],,0,true,2026-03-24 01:44:53.781231+00,2026-03-24 01:44:53.781231+00
64af882f-bd39-45e5-a7b5-fc6550880b74,f4314b31-3685-4210-9dca-1bbad1b2dbf6,Historic home eligible,[],[],,4,true,2026-03-24 01:44:47.027516+00,2026-03-24 01:44:47.027516+00
64cd40b7-831a-4816-9da7-3fd38329b991,dda49d45-2a92-49c5-861e-7ccddc4d52b7,Through a licensed contractor,[],[],,1,true,2026-03-24 01:45:04.207176+00,2026-03-24 01:45:04.207176+00
6523e1fe-fb8a-45f7-a014-4c517ad82aad,7817a14e-7e2a-485c-9864-f8922bdacae9,Building-wide LED lighting,[],[],,2,true,2026-03-24 01:44:55.088842+00,2026-03-24 01:44:55.088842+00
6543f350-2287-440b-85d6-fef682a28f79,5513b516-456b-426d-9d25-17681df3013b,Agricultural time-of-use rate,[],[],,0,true,2026-03-24 01:45:00.754293+00,2026-03-24 01:45:00.754293+00
65d554bc-2703-4ea4-be69-e2def320fa32,ac0b9e99-6be2-47e2-afa6-f5690b48263c,Row crops / grain farm,[],[],,0,true,2026-03-24 01:45:10.265433+00,2026-03-24 01:45:10.265433+00
66206e63-65ea-48b8-86b8-177db74bab5c,d92396ad-ef65-4b71-a8e2-2df1a67fcc4b,Community / shared solar,[],[],,1,true,2026-03-24 01:44:56.976639+00,2026-03-24 01:44:56.976639+00
66316a6e-263c-4efc-a61a-bdde54ca22b6,897d923a-fdf4-4a66-ac6e-4f1af2cddb51,Refrigerator replacement,[],[],,3,true,2026-03-24 01:45:01.290202+00,2026-03-24 01:45:01.290202+00
66503cdd-9b14-4e5e-b22b-04ab3085b27c,6ee83391-7046-4843-bfb8-f40035a6abd6,Small business,[],[],,0,true,2026-03-24 01:45:06.054662+00,2026-03-24 01:45:06.054662+00
66e68d65-1d6b-4521-bc5f-e9f6e104e043,37e84870-43b7-4604-9da4-caa64e63178f,Homeowners,[],[],,0,true,2026-03-24 01:45:03.946589+00,2026-03-24 01:45:03.946589+00
673b157d-7b43-4fe0-b99a-db97f67ab2d0,c4a05ab7-85dd-49f1-9fe1-1273e6442135,No income limits required,[],[],,2,true,2026-03-24 01:44:42.22099+00,2026-03-24 01:44:42.22099+00
69422c4e-4f43-4444-802f-86e68fe6418c,f4314b31-3685-4210-9dca-1bbad1b2dbf6,Low-income priority,[],[],,3,true,2026-03-24 01:44:47.027516+00,2026-03-24 01:44:47.027516+00
69fd32c1-b1a0-4a07-80c9-ba0a45778ffd,8c18efa7-ff2d-4e8c-b95e-dacbb6c8c12f,EV charging rate,[],[],,1,true,2026-03-24 01:44:47.822301+00,2026-03-24 01:44:47.822301+00
6aa272ac-b069-4bdf-9b19-208c89981ab5,4f1c6392-1f3a-4975-8389-417534f6fd48,My electric utility,[],[],,0,true,2026-03-24 01:45:03.423036+00,2026-03-24 01:45:03.423036+00
6aa356b6-f781-44ee-852c-aa95cd39cf7d,ea05a37f-66d9-4e3c-a369-6b53c4db47d0,Refrigeration controls upgrades,[],[],,5,true,2026-03-24 01:44:52.901551+00,2026-03-24 01:44:52.901551+00
6c7e6b27-3066-4ad9-9d79-8038334d540d,d9bf1dd6-10f6-46d5-9546-25a4c587e374,Open — accepting applications,[],[],,0,true,2026-03-24 01:45:14.528015+00,2026-03-24 01:45:14.528015+00
6cad3ecc-8f0e-4e58-a915-0184aed58b32,8fa2ed17-d17a-46c2-972d-9b2f9687cd1d,DC fast charger (larger complexes),[],[],,2,true,2026-03-24 01:44:56.450906+00,2026-03-24 01:44:56.450906+00
6d63564e-843e-4b49-a49c-74bbd98c1a14,4f1c6392-1f3a-4975-8389-417534f6fd48,City or local program,[],[],,3,true,2026-03-24 01:45:03.423036+00,2026-03-24 01:45:03.423036+00
6dc5c3a4-526b-45d5-9169-905b2556fe51,b6baef4c-2cc9-402d-96e1-1bd0a98828b4,"Under $5,000",[],[],,0,true,2026-03-24 01:45:10.001032+00,2026-03-24 01:45:10.001032+00
6dd72505-c787-473d-8beb-c31d7642aaa9,37a4d326-c4d2-4258-9d36-299a96c7f057,File with your business tax return,[],[],,2,true,2026-03-24 01:45:06.305254+00,2026-03-24 01:45:06.305254+00
6e7ab981-1f8c-46eb-b48e-2848bf96fb1e,595c61ff-1f08-434f-be8b-e5f3a5d793b1,Heat pump water heater,[],[],,1,true,2026-03-24 01:44:55.917178+00,2026-03-24 01:44:55.917178+00
7045fb38-5fed-4bb9-b68e-eedcb923942d,01dc97e7-e216-457d-9847-6635665df9ca,Federal tax credit,[],[],,2,true,2026-03-24 01:45:07.370994+00,2026-03-24 01:45:07.370994+00
